x,y,word
7.964329,25.98208,paleontologists
84.15671,3.6315684,sour
50.733627,-19.900656,convincingly
67.01161,-45.529118,fueled
20.038702,-72.76882,reassessment
-3.1296904,77.33038,harmon
-7.346426,-12.662459,temperate
10.6007,40.291378,surfing
56.452,12.111535,conscious
2.28014,-67.47922,finalize
-14.955935,-22.02243,quadrant
-11.136436,-3.9453378,inhabiting
-0.95169616,-6.7597265,subdivisions
86.217804,4.7667036,mango
-33.75216,-23.812918,forebears
24.718174,-32.136677,swollen
-25.204823,-47.208973,skirmish
-11.493803,7.5146914,wolves
55.655632,25.54559,pulled
37.682106,51.971245,manga
20.87608,-28.059483,stocky
57.464096,3.6907403,differences
44.104774,23.8564,years
13.151258,31.69596,professors
21.375156,-63.850807,structuring
30.230879,52.579052,episodes
-54.310875,-18.455168,khuzestan
-51.518238,-12.499706,tula
-27.5507,62.33406,milken
-81.629974,-25.13364,jie
27.336563,-64.97268,disconnect
-66.11762,-39.918907,illan
-80.18344,-26.076647,jia
-84.346405,-24.222198,jin
-6.722592,73.49638,jim
57.147114,-0.36400527,troubles
-80.365906,-11.940171,jih
-41.332676,-53.19053,depose
-61.32524,-22.194725,hambali
63.488934,-42.872604,revulsion
62.302402,-43.699085,antipathy
4.742238,-77.364044,suspension
57.32676,-0.69468474,troubled
17.643074,-22.414434,apron
26.89024,20.98344,recipients
-36.32638,-42.731686,civilian
-36.049213,-25.473942,indigenous
-23.011395,19.688593,spyker
57.677547,-26.424051,overpowering
-4.2611475,-0.9526885,drilling
35.499226,-14.995064,sorted
-72.65238,-19.970928,montesinos
16.112593,71.771736,lichtenstein
-42.00482,-35.121014,bangladeshis
-16.458895,-19.181774,frontage
-0.75252795,11.207287,hickory
-66.16059,-18.930592,akbar
32.56556,-73.96492,materialized
26.820286,29.033983,fisherman
-17.877258,-33.34561,battleships
34.791965,-68.140015,instability
48.877277,30.492416,quarter
25.597803,65.45225,quartet
16.26648,-70.336975,disrupt
-47.96769,31.413471,ramdin
-77.90615,17.45691,honduras
30.853436,-30.951792,bursting
26.660437,3.0928385,receipt
9.005584,-5.805392,remembrance
25.048277,16.702162,sponsor
52.316933,25.054699,entering
-76.4376,18.137377,honduran
-17.384169,-25.339851,reorganized
81.11121,1.3139143,salads
69.83576,10.901577,disasters
-7.3417683,11.700583,troll
-28.423857,-64.764206,interned
