x,y,word
-1.8380905,-13.796395,blessé
-12.101945,-89.454384,annoncé
27.85608,-54.93951,carré
-84.16733,-5.46299,situés
-38.29293,-22.094236,détroit
28.045092,-62.58775,mémoires
20.082415,47.903034,préparation
53.70045,0.5266887,révolutionnaire
-23.497711,13.493679,nécessaires
-1.9339639,66.68871,poème
71.07604,-61.042065,rivières
57.33183,-9.028738,inférieure
29.791542,-13.83428,renommé
20.231867,34.649345,clément
-41.46023,-27.823679,notoriété
51.06394,-33.78111,léger
51.06516,-44.464413,désigné
-12.857242,16.406427,travaillé
57.828945,-30.418297,municipalités
-15.065417,-15.141387,détail
15.316067,14.186172,accompagné
41.29064,-10.165491,hypothèse
37.90853,33.847828,matériaux
62.00766,39.43957,révolte
43.241344,-19.222078,renommée
70.663925,21.284393,révèle
48.750973,-57.65278,variété
-0.7635899,-79.23293,frontières
-80.84827,4.6349325,déclaré
-4.095201,-66.35907,présidentielle
33.417805,2.1419663,résolution
58.076866,30.077633,conquête
-43.62699,-36.77403,hélène
21.439621,-69.88419,inférieur
36.491543,-0.011544263,défaut
49.816975,45.63679,responsabilité
-17.454369,-12.803677,succède
16.078562,-61.159584,coût
-41.097633,37.588818,précisément
-27.240675,67.339676,destinée
-27.006182,34.80789,médailles
-69.161934,30.876951,détails
74.1445,-26.37418,déclaration
13.83116,-55.834923,extrémité
8.885714,7.194355,dirigée
-37.97021,2.805348,fêtes
16.319815,-49.696808,invité
13.0025835,-36.436264,prêt
-15.801766,44.992718,publiés
70.09214,41.197754,effectué
11.227401,5.40078,élevée
82.28766,12.701039,élevage
-7.4064164,-66.23648,réduit
-15.483031,27.838646,égalité
17.554203,-33.921165,créateur
-61.17797,63.57638,intérêts
-28.63957,14.852046,présentent
40.20777,36.842346,stratégie
-18.121347,-66.93536,interprété
-27.87359,5.5302267,coopération
7.2378445,-83.34283,relève
-22.85628,2.5594518,cités
14.1650915,-54.050983,géorgie
-10.555571,51.082718,âme
25.25562,-89.033714,méditerranée
6.871641,-59.792706,répond
-4.344566,-7.432815,caractérisée
-30.14427,-41.188465,naît
-44.12562,29.93083,électricité
-11.185558,32.970604,différent
-40.49251,-19.009415,découvrir
37.94047,-74.24566,chrétien
-30.119333,51.97383,récompenses
-52.101902,69.38404,étudier
0.14482531,-50.814877,consacrée
67.75028,-15.4138365,limitée
70.308105,24.521902,universités
-18.485418,-6.4179893,engagé
71.901665,-43.152565,écossais
4.2168326,32.77584,métier
-55.391254,34.704792,soirée
-70.73208,-44.694695,mélange
-7.71209,17.719349,montée
7.7670817,46.666595,représentent
4.2983527,4.567348,qualifié
24.953169,40.444584,caractéristique
-50.219448,60.91162,évêques
11.146906,36.122616,défendre
7.602749,-33.836155,conséquences
11.825727,-5.2171535,étrangère
-58.15329,50.817757,occupé
80.739235,-17.580305,archéologique
52.343437,14.278568,musées
45.233116,18.26382,traversée
-51.287888,70.98297,réussi
-50.73156,34.175163,antiquité
-30.066996,-47.13211,brésilien
4.574231,-45.09178,maîtrise
17.50068,-87.70451,encyclopédique
-2.6356623,-65.10459,réédition
-74.33568,-9.90985,rêve
0.86588264,12.809638,dérivés
81.83256,13.140645,démocratie
51.85883,-69.159096,métropole
-23.046232,-76.53965,neuvième
-35.59916,-5.729972,élite
-27.96625,-3.6363554,aîné
-4.423356,-21.652237,équipement
8.101443,-33.770733,exécutif
-29.944258,24.654383,guinée
54.849907,7.066134,confédération
18.07284,-57.70523,arrêter
-9.55927,-11.751833,amitié
81.983536,12.761764,péninsule
-58.84047,37.953396,copié
11.454646,26.600534,représentations
54.55105,-31.614902,opérateur
31.59174,-21.436123,são
-4.0925484,-89.07761,localités
4.287666,4.441803,situées
9.201427,16.209652,supprimé
6.1714187,37.41865,établie
-0.9724522,-94.138885,réduire
64.51549,18.421556,goût
-26.255457,73.348274,sélectionné
4.612205,44.172104,dédié
60.570335,-15.07797,terminé
31.759468,-53.47067,parallèlement
-48.379524,61.91503,fréquence
46.003723,-45.717773,employés
28.56208,-14.847946,tués
37.171646,-31.720074,empêcher
47.34143,-28.566723,humanité
-26.862179,23.435595,clé
5.570179,-54.754597,déterminer
43.71904,-16.45042,défaites
-4.092077,-36.926697,dédiée
72.06498,25.655678,régionales
34.37469,24.167204,trésor
-57.13139,72.26017,précis
72.07668,-6.9409766,difficulté
-37.465527,-68.205956,désignations
0.723604,65.734474,équipements
20.002357,86.811455,pôle
55.4333,-31.206877,républicain
41.824825,-8.625887,attribué
51.851242,8.054493,rédacteur
-56.48968,39.894554,pétersbourg
-13.131212,30.21956,garçon
55.722244,-8.810007,vérifier
32.318695,-8.5739355,présentée
59.86937,16.653723,sénégal
4.7087197,47.533577,évoque
